dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt3760,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97
tt3761,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97
tt3762,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97,55.97
tt3763,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3764,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3765,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3766,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3767,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3768,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98
tt3769,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3770,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3771,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3772,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3773,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3774,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
tt3775,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3776,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3777,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3778,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3779,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3780,56,56,56,56,56,56,56,56,56,56,56,56,56,56
tt3781,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3782,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3783,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3784,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3785,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3786,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01,56.01
tt3787,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3788,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3789,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3790,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3791,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3792,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02,56.02
tt3793,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3794,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3795,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3796,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3797,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3798,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03
tt3799,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3800,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3801,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3802,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3803,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3804,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04,56.04
tt3805,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3806,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3807,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3808,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3809,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3810,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05
tt3811,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3812,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3813,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3814,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3815,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3816,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06,56.06
tt3817,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3818,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3819,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3820,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3821,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3822,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07
tt3823,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3824,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3825,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3826,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3827,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3828,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08
tt3829,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3830,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3831,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3832,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3833,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3834,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
tt3835,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3836,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3837,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3838,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3839,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3840,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
tt3841,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
tt3842,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
tt3843,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
tt3844,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
tt3845,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
tt3846,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3847,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3848,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3849,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3850,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3851,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12
tt3852,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3853,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3854,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3855,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3856,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3857,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
tt3858,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3859,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3860,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3861,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3862,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3863,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14,56.14
tt3864,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3865,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3866,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3867,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3868,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3869,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15
tt3870,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3871,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3872,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3873,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3874,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3875,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
tt3876,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3877,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3878,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3879,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3880,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3881,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
tt3882,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3883,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3884,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3885,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3886,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3887,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18,56.18
tt3888,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3889,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3890,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3891,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3892,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3893,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19,56.19
tt3894,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3895,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3896,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3897,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3898,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3899,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
tt3900,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3901,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3902,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3903,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3904,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3905,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21
tt3906,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3907,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3908,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3909,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3910,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3911,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22,56.22
tt3912,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3913,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3914,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3915,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3916,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3917,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
tt3918,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3919,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3920,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3921,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3922,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3923,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24,56.24
tt3924,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3925,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3926,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3927,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3928,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3929,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
tt3930,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26
tt3931,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26
tt3932,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26
tt3933,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26
tt3934,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26,56.26
tt3935,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3936,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3937,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3938,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3939,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3940,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
tt3941,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3942,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3943,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3944,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3945,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3946,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28
tt3947,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3948,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3949,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3950,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3951,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3952,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
tt3953,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3954,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3955,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3956,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3957,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3958,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
tt3959,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3960,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3961,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3962,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3963,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3964,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31,56.31
tt3965,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3966,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3967,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3968,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3969,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3970,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32,56.32
tt3971,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3972,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3973,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3974,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3975,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3976,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33,56.33
tt3977,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3978,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3979,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3980,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3981,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3982,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34,56.34
tt3983,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3984,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3985,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3986,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3987,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3988,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35,56.35
tt3989,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36
tt3990,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36
