dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt5537,57562,23800,59138,24790,51680,57562,23206,43168,42198,86742,33167,38490,45103,27666
tt5538,52077,30241,55087,27228,45857,52077,22798,38601,37040,82898,27943,32993,39247,29948
tt5539,41610,36640,49457,32858,40109,41610,20761,30848,31429,74350,22636,29665,31697,28618
tt5540,33023,40198,45044,42676,37350,33023,22662,24178,28010,66841,26267,28029,29148,34162
tt5541,14918,29739,30499,61216,23575,14918,13481,9135,14058,48611,18371,14249,15204,27171
tt5542,20783,28695,30066,63922,24182,20783,13703,10039,15361,46269,16274,15737,16055,28903
tt5543,15084,28705,28899,47237,22786,15084,14603,9890,14694,43096,18715,16194,15194,31859
tt5544,11504,28672,29413,42406,21830,11504,14750,11581,13459,40155,19697,14985,14404,35628
tt5545,9657,28643,29019,42811,21808,9657,14772,13516,11773,37717,21913,13957,13924,39612
tt5546,9500,28333,28756,44931,22445,9500,14793,15057,10124,35584,23919,13482,12860,42534
tt5547,9560,28163,29033,48121,23098,9560,13875,16579,9677,33384,24391,13294,12399,44601
tt5548,9700,28102,28679,52501,22935,9700,13045,17574,9750,30666,24538,13196,12640,46590
tt5549,10990,28430,29281,54156,22663,10990,13232,17855,10079,25642,24927,12668,12919,45520
tt5550,10806,31303,31455,57634,24647,10806,13929,20065,12757,23145,27193,13927,15639,41844
tt5551,29268,45312,46561,73227,47383,29268,27551,28397,33678,40671,40486,34592,35868,46608
tt5552,26553,41657,44064,75705,54462,26553,25710,25501,36541,48618,32188,40591,39687,36978
tt5553,35013,38775,47119,57154,61471,35013,24032,30394,41000,61249,24385,46844,46271,25833
tt5554,42182,43554,51944,40325,62494,42182,24257,33352,41569,69242,24088,49805,49151,21994
tt5555,50517,27768,58671,24383,62680,50517,31601,36931,44231,77660,28081,54498,52530,23135
tt5556,59327,26482,63243,28093,66523,59327,39821,42917,49538,86669,35834,60568,59806,29735
tt5557,60202,27267,62399,31891,65419,60202,38211,41426,48154,88043,39812,58078,61377,29834
tt5558,59009,24586,60128,31642,62572,59009,35843,37358,44935,87979,35386,54570,60397,25989
tt5559,59555,23310,60558,31565,62218,59555,33982,35890,43886,88361,37919,48730,61431,25524
tt5560,57933,32235,59598,28373,57718,57933,31316,32680,40574,87040,35671,36391,59907,23232
tt5561,57800,31500,61219,29154,54676,57800,31262,32186,40038,85600,31655,40916,58466,24247
tt5562,51641,31432,59287,24156,48089,51641,26637,27948,36352,81797,24977,38047,53166,22713
tt5563,40930,30209,51172,23784,42181,40930,22477,24203,31979,72608,22098,33402,44708,20317
tt5564,32862,31841,45227,37298,39410,32862,21033,22861,29106,64562,21235,31715,34218,23490
tt5565,16527,22327,29191,33839,25528,16527,9278,9677,15221,48335,9354,18799,16620,21234
tt5566,22633,23097,29240,28461,26581,22633,9964,10413,16141,46257,10264,18031,16193,27801
tt5567,20039,24122,28251,23281,26236,20039,9672,9939,15209,42637,10935,15472,13575,33919
tt5568,17314,24485,28203,27836,26287,17314,9537,9768,14456,38101,15024,13459,12118,38988
tt5569,14634,24639,27584,30404,26284,14634,9722,9737,13627,31391,21561,11637,10590,43922
tt5570,11858,24436,28033,30398,25747,11858,9657,9717,12823,27009,23013,11084,10099,48277
tt5571,9476,23764,27839,31960,25075,9476,9590,9731,11808,23229,23628,11686,10061,52458
tt5572,9124,23432,27459,34244,24669,9124,9597,10027,10576,20099,24252,12391,10263,56111
tt5573,12314,25009,28442,37038,25156,12314,9982,10561,9999,18482,24757,13547,11775,55308
tt5574,13413,29974,31056,40564,28015,13413,12400,12578,12889,20650,27058,16971,16123,49811
tt5575,26421,44809,47856,54388,49832,26421,30723,26421,32932,39213,40730,37033,28271,51892
tt5576,24262,39151,44275,56337,55120,24262,31956,24964,33905,48368,35996,38140,34239,40535
tt5577,28675,35489,43834,44713,60785,28675,35376,26527,36893,63652,25400,42317,39725,27538
tt5578,34236,43344,41011,36978,61812,34236,34950,24501,37269,73449,23223,45841,42564,22310
tt5579,41100,34082,40922,29358,62431,41100,37396,24485,40283,81946,26757,52342,48805,21999
tt5580,49916,35032,38474,26807,66487,49916,46034,25821,46553,88909,38140,60598,57641,27472
tt5581,52033,40568,31653,26340,65191,52033,46192,23125,46520,89311,44579,60150,59459,27389
tt5582,52207,29272,32642,23673,60957,52207,41741,21650,44621,89031,42857,56045,59711,22825
tt5583,51543,24087,44353,25694,57673,51543,37646,21163,44024,89080,39669,49426,59169,21562
tt5584,46759,21376,44162,25954,52475,46759,35116,20371,40263,87512,37240,38360,56117,20546
tt5585,43577,24120,43057,28079,49283,43577,38439,23163,38902,86540,37390,35666,56311,28003
tt5586,38085,23130,42909,24259,43096,38085,33846,23879,34088,81948,31865,32535,50672,34652
tt5587,31284,22173,43371,21006,38886,31284,26840,22192,28478,72632,26814,29984,40647,36703
tt5588,27017,29102,41476,20829,37235,27017,21984,20807,24322,65886,23096,26285,30528,45557
tt5589,11140,23161,26686,8999,23958,11140,9248,9225,9814,47665,9247,11612,13429,42054
tt5590,18388,24477,28442,9792,25318,18388,10003,10087,10550,45535,10037,13371,12391,46392
tt5591,13978,24534,27208,9613,24996,13978,9765,11077,9696,45029,10194,12772,10272,49231
tt5592,10971,23908,27136,10640,25391,10971,9704,13125,9430,42281,13135,12063,10128,48251
tt5593,9399,24038,26808,12849,25480,9399,9866,15308,9518,38505,17024,11654,10109,46286
tt5594,9349,24893,26681,11565,25306,9349,10939,16702,9608,35477,20001,11629,10058,44021
tt5595,9513,25747,26651,10971,24879,9513,12283,17929,9662,32385,22495,11575,10042,42952
tt5596,10126,25905,26882,14222,24399,10126,14397,18454,9638,30012,24186,11550,10047,43343
tt5597,12267,25617,26797,17351,24530,12267,15730,18233,9931,26371,26404,11162,10295,43251
tt5598,11281,26477,28386,20200,26826,11281,16528,20047,12293,23567,28729,12680,12646,42595
tt5599,27435,38146,45121,37069,48414,27435,27617,29427,28132,39883,41008,30676,27940,51982
tt5600,24779,32313,41800,39398,53898,24779,27225,24912,30373,47997,33860,32195,33709,47633
tt5601,30692,24964,44633,41670,60149,30692,28321,24770,35418,61774,24908,36689,42356,39166
tt5602,36734,22367,50576,55370,56935,36734,27810,24742,37690,69806,26483,41478,45746,43591
tt5603,44329,23434,58167,55819,51760,44329,33104,30106,42109,77977,31441,46172,50187,48906
tt5604,53527,29880,62840,46585,50436,53527,41677,39177,48272,85983,38595,54511,58368,37216
tt5605,55806,31043,59407,37791,47081,55806,41291,40003,47170,87828,39827,56898,59113,32567
tt5606,56151,24447,49383,29179,44595,56151,38294,37338,44121,87913,38831,55506,56421,28110
tt5607,57544,21574,40192,26328,44258,57544,36731,36892,43896,87977,41063,48266,57079,28461
tt5608,56016,22027,41523,25422,43061,56016,33394,33835,41733,86660,33934,38361,55547,29559
tt5609,56337,24219,52717,29041,44815,56337,33431,33104,41734,85461,32543,48564,53675,33901
tt5610,49859,24399,52099,32987,42639,49859,27784,29800,36727,81325,28516,41049,49015,36839
tt5611,38827,23365,47071,38655,38275,38827,22360,26472,30961,72038,24724,32563,39008,33887
tt5612,29636,30385,43670,49257,35932,29636,20845,23274,26834,61854,21509,28784,31029,37096
tt5613,11119,23441,29179,46221,22671,11119,9065,9510,12147,39769,9230,11253,15446,28451
tt5614,18830,24908,30110,50062,23857,18830,9802,10218,12339,36183,10306,10739,14578,28598
tt5615,14273,25735,28277,53387,22936,14273,9558,9869,10939,34006,11565,10235,13224,29051
tt5616,11182,25942,26846,56082,22321,11182,9479,9742,9739,30156,13799,9971,12356,29376
tt5617,9517,26236,26735,60023,22526,9517,9555,9739,9499,26669,15997,9897,11708,29476
tt5618,9473,26693,26352,65049,23242,9473,9557,9745,9535,24480,16847,9933,10890,29336
tt5619,9502,27163,26292,68790,23963,9502,9566,9754,9572,23145,17881,9992,9993,29137
tt5620,9634,27693,26306,69510,24704,9634,10191,9767,9626,20204,20079,10024,10001,29161
tt5621,11180,28575,26901,68668,25495,11180,12595,10021,9936,17816,21260,10234,10262,28939
tt5622,10995,31271,30054,69537,28581,10995,15532,12398,12362,19100,23697,12620,12675,29616
tt5623,28199,43973,45453,80807,49952,28199,27534,26438,29564,37418,37467,29634,31964,40372
tt5624,25180,38453,40154,82561,54214,25180,26566,24348,32102,46080,32955,32906,34370,35389
tt5625,32125,30517,36996,69511,59480,32125,30844,23071,37623,59663,25156,40125,40034,27376
tt5626,39309,25355,29883,55894,57947,39309,34276,22209,40323,65688,22592,43021,45620,25435
tt5627,48487,22549,30489,34136,56287,48487,33627,21812,45367,70871,27753,48657,53828,22376
tt5628,57926,32828,38607,26689,54069,57926,29287,26413,52920,78995,39247,59056,63661,25270
tt5629,58711,35585,36487,26329,47145,58711,32159,24194,53832,79889,41076,61429,67986,24848
tt5630,57517,32151,45402,23374,53564,57517,37572,23124,52346,81555,38123,57846,66584,21262
tt5631,58612,30889,49047,23859,57022,58612,40314,22169,52373,83349,37787,56728,65214,21951
tt5632,57634,26136,48644,22961,54477,57634,37756,20565,49788,82168,29763,50486,58836,24585
tt5633,58319,24693,51023,24989,52005,58319,36537,22546,48696,81316,26361,43485,54226,29651
tt5634,51735,27683,48025,23633,46551,51735,30788,22359,43019,77776,23933,31123,43510,33148
tt5635,40067,32879,43709,24843,41253,40067,23961,21019,35109,68888,22459,23937,34544,30495
tt5636,30739,32505,42021,36623,37162,30739,20696,20959,29513,58596,21209,22693,32682,33151
tt5637,12925,20726,29392,36410,21613,12925,10020,9354,14413,42476,9519,10689,17810,23697
tt5638,20113,20754,28471,40297,22738,20113,13635,10154,14600,42184,10473,12426,18776,24444
tt5639,15472,23035,26261,45681,22863,15472,17402,10041,13095,37738,12385,10544,18100,25246
tt5640,12717,25079,25949,52250,23234,12717,21095,10646,11627,34148,14751,9906,17817,24461
tt5641,11083,26513,25753,58659,23551,11083,23368,10659,10033,29898,16767,9909,17148,24442
tt5642,9801,27773,25879,62617,23600,9801,25058,11539,9786,25676,19630,9951,16280,25340
tt5643,9486,29007,26146,63556,23615,9486,27312,11895,9837,24210,21222,9951,16355,25503
tt5644,9496,29451,26127,66026,23349,9496,28534,11578,9879,21966,22157,9987,15931,26315
tt5645,9772,29778,26371,69163,23348,9772,29198,13164,10159,19939,23134,10278,15832,27716
tt5646,10973,31823,28741,72829,25343,10973,29127,16024,12635,20246,25383,12663,18670,30543
tt5647,31137,43524,44096,88126,42967,31137,35201,28494,32668,38376,35819,29820,39149,44812
tt5648,27470,36690,41128,92624,42838,27470,27266,27742,34335,48208,29362,34096,41875,46164
tt5649,35808,26162,45384,70850,46257,35808,24089,25335,37980,62098,25592,39724,49391,34776
tt5650,41997,22025,50242,44563,48937,41997,24179,26371,38731,67205,28640,42904,55084,34302
tt5651,49596,22376,56877,23738,56007,49596,27001,22004,41737,73067,35341,48030,61710,30589
tt5652,58376,26763,62960,33636,65047,58376,32961,25086,48220,79346,44826,49621,69525,28418
tt5653,59888,30360,62116,39117,61428,59888,33046,23594,48774,81216,44873,41622,68686,25175
tt5654,59170,22008,59392,37257,49417,59170,30139,21482,47448,82720,41061,50864,64344,21795
tt5655,59381,21559,59456,36238,36788,59381,29977,21033,49459,82951,41921,55039,66796,21869
tt5656,57257,26234,58446,31730,29170,57257,27924,20523,49552,81792,37088,53436,64995,20821
tt5657,56612,24981,59211,30256,34852,56612,27957,22631,52086,80326,31827,52431,62860,22955
tt5658,49717,24320,56694,23829,36168,49717,23378,22530,47974,77136,25195,46566,58736,24688
tt5659,37797,22386,50429,24488,35642,37797,20819,21245,40061,69126,31164,40192,51805,25354
tt5660,28570,27101,43944,36441,34770,28570,28840,21154,34271,62513,35046,35483,45115,33254
tt5661,10977,18383,28921,31924,22087,10977,25203,9410,17844,45096,24880,18050,28336,26964
tt5662,19476,19776,29855,34458,23118,19476,29198,10188,15770,39897,23947,14637,27797,29223
tt5663,15612,21907,29229,37444,21902,15612,33926,9960,13544,35444,24144,12636,25773,31559
tt5664,12649,23913,28947,36953,21031,12649,37872,9855,12338,36706,24470,13496,23192,32572
tt5665,10252,26204,28653,40572,20811,10252,40840,9876,10822,37782,24567,14290,20833,33470
tt5666,9566,27757,28182,40943,21237,9566,42447,9871,9565,36809,24588,13642,19103,34895
tt5667,9579,28584,27774,39169,21765,9579,42558,9848,9538,31831,24594,12650,18182,36727
tt5668,9604,29300,27333,38011,22565,9604,43615,9795,9640,28814,26079,12072,17988,38439
tt5669,10179,29787,27413,38930,23778,10179,47823,10050,10007,27322,27863,12510,17884,39016
tt5670,10701,31784,29572,43243,27437,10701,47741,12434,12461,25101,30402,14893,19392,39085
tt5671,29065,44480,45449,55667,47944,29065,48389,26651,27999,40589,43625,34772,40181,46145
tt5672,25784,40759,43280,57286,53484,25784,39047,24617,27994,48603,35137,37452,44295,40261
tt5673,33459,32081,45167,41540,60343,33459,30266,23409,31309,62705,26022,41651,51205,34032
tt5674,40803,26247,45506,28269,61148,40803,27733,21142,33772,70214,23120,44610,54874,36445
tt5675,49289,23124,51911,22425,61339,49289,24292,21907,39252,76912,29465,48048,62320,33197
tt5676,58489,30882,58416,30168,64519,58489,25264,25546,46763,83356,42696,54969,70541,28835
tt5677,59400,29425,56333,32435,62984,59400,24872,23763,46852,85836,41940,52468,70904,25571
tt5678,58315,27786,52847,31742,60885,58315,22731,22253,44911,87643,33709,47410,67973,21966
tt5679,58671,27891,50320,32740,60983,58671,23283,22138,46100,88422,32254,46900,66303,21692
tt5680,56814,27587,48054,31764,57780,56814,21228,20695,46291,87186,25036,44520,62128,20505
tt5681,56867,32364,48854,32004,55762,56867,22933,23068,48767,85269,23511,44823,55225,24188
tt5682,50288,25773,47428,25348,50026,50288,22702,22716,44972,80309,25383,41757,49931,30456
tt5683,39174,25120,43608,20453,44381,39174,25701,21248,38083,72000,28284,36508,47394,32955
tt5684,30494,29911,40578,26409,40879,30494,41792,21154,33483,65920,29815,32284,42567,41300
tt5685,12960,20496,26924,24544,26293,12960,40045,9453,18517,50051,18847,17879,26995,35330
tt5686,21114,20339,28153,30049,26538,21114,40716,10270,18289,48347,17887,18606,27326,36682
tt5687,16618,21261,26531,32415,25281,16618,41669,10026,16002,45119,17514,19052,26056,38938
tt5688,13457,22229,26028,33842,24143,13457,41623,9886,14380,42225,17512,14070,24570,40593
tt5689,11155,22986,25480,33923,23562,11155,42581,9843,13467,41928,20177,9952,22518,41657
tt5690,9621,23651,25180,37699,23545,9621,44761,9876,12643,40006,21266,10062,20420,41458
tt5691,9512,24169,25374,41968,23762,9512,45913,9905,11638,37252,21063,10093,18840,39934
tt5692,9475,25883,24928,42614,23567,9475,44413,9918,10406,34893,22629,11096,18144,38246
tt5693,9634,29438,25113,43730,23206,9634,41819,10165,10205,33820,24465,11870,18493,36933
tt5694,11180,35270,27542,46116,24805,11180,41178,12519,12686,36436,27037,13014,20252,36363
tt5695,30632,48059,43133,55743,46223,30632,48738,27031,33154,52761,40410,28896,40649,45202
tt5696,25470,40277,40324,54788,51975,25470,41698,24854,36045,54788,34715,28240,46474,41119
tt5697,30051,26196,45337,40740,59100,30051,32178,23577,41198,62067,25072,29022,56504,36246
tt5698,33184,22491,50820,29619,60953,33184,25863,21212,42581,68834,22396,33086,61909,43964
tt5699,37882,24257,58190,23394,62439,37882,21458,21901,45944,77145,28179,42967,66825,49551
tt5700,46240,31686,63260,33235,66755,46240,26428,25340,52082,84773,39205,51931,71635,38819
tt5701,48406,36356,62382,36403,65954,48406,26963,23536,52072,87548,38833,49811,70923,33934
tt5702,48815,36370,60191,31950,63270,48815,23797,21922,50351,88059,33721,47488,68314,27881
tt5703,50350,36906,58179,28179,62982,50350,23956,21532,51554,87835,38954,44691,68566,26695
tt5704,48451,31257,41292,24092,60573,48451,23605,20598,51269,84249,36420,39618,67827,26318
tt5705,48250,26526,33100,24814,58075,48250,24071,22826,53644,80579,32834,40140,69733,31693
tt5706,42571,23229,37702,24216,52146,42571,22363,22573,49287,76998,25148,37172,65881,38742
tt5707,33618,21529,39734,25357,45610,33618,22523,21225,41309,68913,20991,32705,55296,39920
tt5708,27358,26361,39140,33568,40887,27358,32077,21182,35435,63357,21781,30374,46158,45200
tt5709,11441,18221,24501,27093,25151,11441,26537,9443,20200,48393,12867,16081,29988,36626
tt5710,19316,18743,24974,30542,26117,19316,30200,10235,20579,46724,15709,16548,30970,36457
tt5711,16345,20101,24387,34525,25722,16345,34979,10021,19059,42799,19296,15917,28965,37395
tt5712,14092,21232,24053,36519,25212,14092,38090,9918,18127,39242,20650,15875,26991,37974
tt5713,12371,21872,24495,37100,24610,12371,39739,9910,17822,37082,22524,14989,25760,38471
tt5714,10868,22422,24838,36895,24465,10868,41622,9935,17527,35052,24085,14158,24519,39160
tt5715,9427,23069,23483,40881,24843,9427,44562,9961,17658,33632,24407,12878,21797,39775
tt5716,9100,23777,22113,40996,24653,9100,48678,10331,18144,33685,24458,11933,20831,40371
tt5717,9607,24480,22129,36211,24717,9607,53472,10354,19006,33516,26293,11471,20055,40283
tt5718,10579,28288,26021,39318,26900,10579,49972,13283,22656,35173,30057,12866,21619,40115
tt5719,27023,41732,44129,51957,47062,27023,45045,30649,42366,50021,43911,32185,42426,51362
tt5720,24243,34999,40618,53244,50411,24243,30087,27520,41341,52779,39226,35060,46288,49365
tt5721,28263,26249,40680,44388,56543,28263,23439,26927,43683,61326,28755,39120,55613,35415
tt5722,33452,23331,43308,35216,55861,33452,22390,22136,44958,66405,24637,41169,61338,30862
tt5723,40240,22074,52229,24069,54767,40240,25402,25395,49657,73789,26511,48966,66740,24870
tt5724,47899,29606,62462,29986,52717,47899,32284,30313,53081,81493,39411,58359,71928,25599
tt5725,47759,30969,62525,35407,43979,47759,32580,27076,46052,84288,40673,57910,70920,25309
tt5726,45539,26388,60087,33571,45105,45539,30121,27057,46953,85058,38880,49364,67210,21400
tt5727,44980,27558,59424,34381,44155,44980,29820,26833,49246,84720,36300,46643,68199,21179
tt5728,43228,28483,55892,32462,40103,43228,25969,23705,43725,82257,34396,36476,68280,21442
tt5729,43361,26231,55440,31344,39033,43361,24570,27293,41039,79896,34675,30977,69975,27624
tt5730,38359,23400,52728,24849,35349,38359,22485,27619,36786,76328,27654,32588,65294,31627
tt5731,29717,22777,47006,20709,33277,29717,23505,27829,33361,67551,21757,31247,54609,30869
tt5732,23957,29250,41895,25132,32511,23957,31951,27160,31297,60279,21627,28954,47123,34969
tt5733,8510,20708,25105,21033,20296,8510,25828,15134,17956,43019,9627,14021,31148,26268
tt5734,16104,21134,25159,22189,22542,16104,28271,17691,18579,40484,10603,14635,31502,26988
tt5735,13550,22805,23728,28311,22735,13550,30777,17492,17216,35984,11729,13241,30340,28732
tt5736,11540,24512,23571,38300,23137,11540,31002,18040,16166,28899,14900,12753,26895,30012
tt5737,10088,26236,25146,45073,23601,10088,31308,18491,15445,22642,17283,12788,23680,31754
tt5738,8971,27505,24564,47588,23847,8971,31333,17955,14663,19475,19285,12791,21540,32027
tt5739,8919,28210,23932,49762,24036,8919,30543,17461,14023,17971,22340,12796,20681,30904
